ASSETID,EMPTOT
120668,138.2464024
120669,167.9196074
120670,113.7031569
120672,125.7152896
120674,1234.534858
120675,627.8201096
120676,485.1473271
120677,581.7103341
120678,582.4038194
120679,5847.445316
120680,639.6217808
120683,974.9651682
120684,204.4975436
120686,330.3028879
120687,356.6850489
120688,443.142789
120690,453.9282551
120691,469.5334604
120693,269.0980128
120694,354.4095369
120695,224.1229714
120696,408.0407865
120697,93.74842521
120698,160.6853235
120699,351.8556427
120700,482.2682644
120702,204.6557376
120703,12.23634965
120704,342.9178868
120705,381.324362
120706,576.0855293
120707,3242.341363
120708,2148.051434
120709,1878.255518
120710,2211.656212
120711,185.2676046
120712,297.194887
120713,252.5667027
120714,305.6554086
120715,399.9735043
120716,235.8603987
120718,557.796787
120719,594.4584032
120720,224.1863917
120721,218.6440929
120722,239.1677158
120723,180.8588856
120727,264.1166053
120728,470.8087911
120729,236.5558
120730,702.8153608
120731,150.0735876
120732,583.6565716
120733,290.6077091
120734,240.9285713
120735,224.1411546
120736,509.6064284
120738,446.1125539
120739,995.480315
120740,295.8856021
120741,120.5308707
120742,488.0766897
120743,255.008369
120744,491.5434478
120745,395.0251251
120747,224.6713811
120748,212.8999512
120749,181.8613452
120750,140.2732665
120751,169.8552042
120752,295.0022524
120753,280.6256892
120754,252.7820813
120755,245.005087
120756,1665.256401
120757,269.8408829
120758,347.3406997
120759,225.1671852
120760,193.6889247
120761,317.3358472
120762,509.1013518
120763,2656.619469
120764,731.2045326
120765,780.5687013
120766,709.7858098
120767,127.0430505
120768,122.6028737
120769,111.2577316
120770,179.1687314
120772,119.0162904
120773,370.3653876
120774,684.5780992
120775,718.2477522
120776,330.865861
120777,147.9167571
120778,195.1371911
120779,212.3591583
120781,187.4197905
120782,238.3001933
120783,270.927058
120784,263.8111031
120785,157.5096762
120786,199.3780725
120788,148.0497309
120789,152.5979024
120790,103.0379956
120791,161.9581245
120792,345.2166701
120793,162.5231328
120795,710.0427402
120796,483.3620883
120797,278.2250195
120799,199.6321015
120800,2344.534543
120801,1886.158221
120802,213.2403877
120803,1924.808193
120804,555.6801231
120805,1116.87322
120806,353.6211051
120807,381.4960537
120808,171.778644
120809,144.0054313
120810,478.3247334
120811,436.5094829
120812,214.272522
120814,3193.158274
120815,577.5311708
120817,442.6051324
120820,1637.659678
120821,773.9943452
120823,138.2372001
120824,241.5779954
120825,235.3544324
120826,1199.755909
120827,1513.820012
120828,410.950264
120829,398.1783013
120830,671.4279678
120831,1383.587832
120832,680.7329851
120833,602.1824433
120834,513.6114526
120836,254.4267903
120837,329.7091651
120839,525.8872338
120840,1330.03681
120841,256.3465233
120842,1102.188056
120843,1136.088084
120844,211.0240997
120845,441.7881691
120846,212.8235631
120847,237.2283283
120849,538.6500018
120850,211.0241135
120851,211.0241139
120852,2802.720567
120854,490.3326494
120855,371.8659006
120856,474.6818707
120857,391.2789001
120858,231.2716112
120860,506.9574397
120861,506.1158267
120863,267.0176146
120864,696.1785736
120866,805.9143777
120867,241.3064879
120868,236.1270564
120869,177.6452197
120871,119.7343359
120872,76.00114752
120873,776.258399
120874,224.9470316
120875,270.6999371
120876,194.6565291
120877,95.64087097
120878,88.72012827
120879,401.831517
120880,300.2076484
120881,386.5106147
120882,336.9622382
120884,123.515618
120885,211.0241313
120886,211.0241595
120887,127.8294679
120888,171.5782021
120889,213.7806204
120890,233.5745025
120893,454.488227
120894,488.5623426
120895,224.4455415
120896,297.7121776
120897,147.757982
120899,245.0192804
120900,201.3285813
120901,158.4969327
120902,159.2269559
120903,154.5170235
120904,144.6392828
120906,368.6276651
120907,108.135579
120908,108.7681566
120909,150.3672591
120910,137.6053296
120912,390.9097218
120913,265.8853606
120914,383.4462571
120915,222.7838797
120916,217.5059567
120917,325.9720857
120918,245.8439706
120919,172.1179876
120920,181.6090479
120921,465.9363336
120923,91.85379318
120924,163.9686485
120926,397.6730273
120927,377.6891221
120928,209.1888334
120929,183.3391294
120930,171.4763572
120931,2181.033892
120932,393.8215625
120933,445.6040757
120934,384.2360871
120935,739.7165458
120936,5310.296647
120938,8009.963119
120939,574.7963653
120940,415.1294752
120943,416.4961665
120944,2270.546208
120945,2913.256839
120947,629.8770306
120948,559.0810279
120949,358.1778653
120950,495.2745222
120951,284.4013044
120952,394.3701713
120955,658.8264407
120956,3492.048307
120957,462.7887538
120958,534.193338
120959,229.5182664
120960,923.1932493
120961,969.7623074
120962,270.1069819
120963,410.2079247
120964,294.4586318
120966,277.9058236
120967,201.2844798
120968,378.4166502
120969,329.8866024
120971,94.51276995
120972,2150.930318
120973,1697.422944
120974,3745.770577
120975,688.7690298
120976,656.5183965
120977,830.1839823
120979,541.2963838
120980,353.7355988
120983,502.8945555
120984,335.7988741
120985,1743.218904
120986,864.4831101
120987,178.3232396
120988,151.2652699
120989,515.4643035
120991,258.9808186
120992,680.0707199
120993,4682.5781
120994,2698.747535
120995,3023.391294
120996,837.7503386
120997,187.8434515
120998,281.0857408
120999,475.6113816
121000,622.7578718
121001,577.8588232
121002,2369.067408
121003,2342.936295
121004,1320.306536
121005,1173.390134
121006,429.9874396
121007,581.8634181
121008,536.4511948
121009,1534.488888
121010,392.0507945
121011,608.2554548
121013,366.4028853
121014,1313.878123
121015,2224.217897
121017,1914.056904
121018,1888.552521
121019,3379.791682
121020,899.1181337
121021,419.0616693
121022,1531.736888
121023,348.6768384
121024,362.3062342
121025,5045.72698
121026,9165.686107
121027,4981.601198
121028,1531.735788
121029,507.5388662
121030,1529.619467
121031,1542.195227
121032,1608.482361
121033,233.0617958
121034,406.9413327
121035,1002.647115
121036,569.6837566
121037,727.8790589
121038,871.3997909
121039,1053.737541
121040,1255.744334
121041,2046.628116
121042,1703.66365
121043,6857.128473
121044,1118.145652
121045,332.5269852
121046,356.7027495
121047,314.4669276
121048,306.899934
121049,538.1209838
121050,207.2498024
121051,994.1754839
121052,1017.378878
121053,455.6996249
121055,1135.260799
121057,273.6198347
121058,1372.263674
121059,1020.141248
121060,1061.612192
121061,208.6727777
121062,2297.689609
121063,4621.976285
121064,1054.912641
121065,383.9848739
121066,824.6030566
121067,764.0216204
121070,1220.767812
121071,170.9828687
121072,697.544822
121073,250.4814742
121074,1650.422967
121075,454.1264834
121076,227.6192754
121077,279.5889025
121078,275.7059448
121079,242.4443243
121080,816.0494323
121081,1070.314443
121082,239.4107623
121083,431.3299065
121084,512.5770268
121085,510.8835347
121086,422.9882966
121088,5662.359895
121089,3640.522368
121090,4765.113689
121091,8042.905053
121092,2066.229673
121093,9384.034633
121094,384.540368
121095,345.0211988
121097,271.0806104
121098,672.1828801
121099,370.5802546
121100,588.5090189
121101,2248.819959
121102,567.8194414
121103,772.3334771
121104,623.8964579
121105,903.4743982
121106,1340.761797
121107,1278.375258
121108,581.973381
121109,401.7790679
121110,761.6464153
121111,828.0010148
121112,572.2392925
121113,614.3173645
121115,550.5695136
121116,810.6345119
121117,842.291116
121118,914.9826791
121119,214.0991333
121120,457.988616
121121,974.6822133
121122,145.4617056
121123,4268.244215
121125,4713.191168
121126,3429.931247
121127,2578.098625
121128,2905.411463
121129,4226.955969
121130,3354.701508
121131,6425.098366
121132,3572.772108
121133,1828.563948
121135,2528.766366
121136,2195.685126
121137,29308.47498
121138,22302.94403
121139,58982.97352
121140,2238.3132
121141,2297.807533
121143,12111.09793
121144,21743.43902
121145,1930.694477
121146,21102.15189
121147,25136.90678
121148,20241.01171
121149,1773.253486
121150,21137.58705
121151,18291.06509
121152,15008.4618
121153,1364.532275
121154,16063.46707
121155,9417.865404
121156,8304.774951
121158,4835.143787
121159,4010.889389
121160,16253.16582
121161,38389.56095
121162,60793.2787
121163,35931.67421
121164,17170.31399
121166,25334.91695
121167,10530.27568
121168,571.7659326
121169,486.5654347
121170,94.52152165
121171,165.9865034
121172,568.2327039
121173,177.8085989
121174,242.52406
121175,246.5026967
121176,853.1052259
121177,410.8585858
121178,273.1990046
121179,408.5145532
121180,1275.431598
121181,586.1520599
121182,481.2637081
121183,1559.435936
121184,1212.545399
121185,3443.497049
121186,400.9020713
121187,509.5634693
121188,1153.453795
121189,668.8614569
121190,631.5230787
121191,553.737811
121192,625.7922636
121193,1102.842715
121194,1257.242252
121195,738.5324266
121197,515.4419498
121198,355.1865237
121199,325.671655
121200,12165.84753
121201,4759.899559
121202,5413.207066
121203,3530.987707
121204,7621.407829
121205,5909.527983
121206,27535.85308
121207,2501.012524
121208,2452.922589
121210,1312.015273
121211,3505.73268
121212,1894.634888
121213,560.4618961
121214,1262.140406
121215,549.4743521
121216,716.7591977
121217,1669.354148
121218,1891.433952
121219,622.4919078
121220,436.5133693
121221,529.8874611
121222,9459.948044
121223,2704.954619
121225,1545.825646
121226,1769.826972
121227,3487.742096
121228,1313.429576
121229,3179.64431
121231,85.04728754
121232,73.62003586
121233,112.8829557
121234,49.19543983
121235,64.01113723
121236,50.21572113
121237,108.039365
121238,2825.227416
121239,3195.543026
121240,1531.737684
121241,518.5473992
121244,2319.968205
121246,542.6899637
121247,296.7317874
121248,184.9145035
121249,229.2936985
121251,227.4510543
121253,31.10542699
121254,70.96276139
121255,425.4589088
121256,72.04872988
121257,258.1002167
121258,133.6568541
121259,1283.149273
121260,1778.63821
121261,2418.792817
121262,640.9838225
121263,1519.765678
121265,1531.736559
121266,816.903494
121267,2467.01032
121268,1356.708274
121269,491.4649253
121270,2478.658782
121271,911.1548591
121273,1176.968716
121274,1206.787367
121275,513.5636024
121276,2794.170329
121277,349.3842691
121278,378.2377786
121279,422.2886143
121280,797.7507707
121281,1111.848336
121282,800.0596742
121283,1778.423544
121284,924.6100522
121285,680.8414487
121286,738.8462919
121288,867.2846138
121289,264.7243448
121290,727.6186531
121291,1002.517061
121292,401.9498255
121293,1016.275249
121294,1112.190207
121295,802.4646592
121296,768.1498985
121297,607.8048453
121298,1061.463212
121299,1068.7347
121300,1664.086902
121301,962.7163792
121302,98.03332182
121304,822.9359999
121305,816.8557533
121306,814.4663758
121308,45.85327634
121309,78.4999133
121310,37.89077829
121311,60.918431
121312,82.68305658
121313,72.26664547
121315,68.33059056
121316,132.4070076
121317,2802.298379
121318,637.1900032
121319,383.9293559
121320,1154.172103
121321,447.3327858
121322,1053.427276
121323,983.6970906
121324,923.1378099
121325,931.1457776
121326,960.1052706
121327,1037.821419
121328,911.0292082
121329,5276.913355
121330,332.6585552
121331,331.9159285
121332,1193.125859
121333,412.450547
121334,169.121117
121335,278.3751062
121336,279.9475305
121337,431.4577095
121339,84.47539188
121341,653.2017085
121342,342.9316272
121343,231.1895041
121344,469.8478525
121345,671.1596269
121347,191.823729
121348,137.9152532
121349,416.5483189
121351,177.2664426
121352,156.4229398
121353,405.8321661
121354,396.9468142
121355,169.1446385
121356,262.7023046
121358,420.9822144
121359,467.4084128
121360,189.310031
121362,89.70675866
121363,43.1355422
121364,271.0431134
121366,229.9209511
121367,508.0252666
121368,175.1705973
121369,392.3362485
121371,431.5440647
121372,230.7894803
121374,102.8157395
121376,256.5289007
121378,374.9701956
121379,298.6425674
121380,325.22354
121381,387.6982493
121382,257.3235091
121384,410.4338679
121385,71.77105742
121386,572.1981569
121387,480.0690035
121388,525.2058719
121389,13.33225292
121390,491.7817334
121391,262.9067924
121392,78.81000596
121393,357.8709889
121394,313.6846869
121395,282.4244154
121396,434.86464
121398,479.198496
121399,179.7811247
121400,56.70025409
121402,58.58839645
121403,229.1974109
121404,316.6766704
121405,68.25883479
121406,332.9423201
121407,491.1660562
121408,1419.354885
121409,6283.759814
121410,2179.535208
121412,154.1210335
121413,385.7746173
121414,156.01078
121415,351.3700381
121416,377.9388335
121417,553.0351354
121418,419.3483489
121419,382.9899276
121420,142.3872622
121421,158.492086
121422,501.457346
121424,468.8365325
121425,759.1198758
121427,197.9988838
121429,569.7441026
121430,174.3621089
121432,3660.242612
121433,3982.207727
121434,8761.154364
121435,51.87363604
121437,193.6537731
121438,8308.904292
121439,403.2889774
121440,1035.593024
121441,5690.291125
121442,2721.379251
121443,5919.683841
121444,832.1719137
121445,7061.680544
121446,2695.541785
121447,2728.979083
121448,1611.930454
121449,377.5972457
121451,122.4529289
121452,201.3766729
121453,203.6093227
121454,333.289376
121456,852.3931706
121457,1123.248745
121458,824.8372085
121460,189.436745
121461,533.5151902
121462,368.3646902
121463,3971.442349
121464,3285.961379
121465,65.71719326
121466,777.7749188
121467,2266.376309
121468,2056.870254
121469,1096.583137
121470,4041.258943
121471,2403.329454
121472,3864.316804
121473,891.8355863
121474,137.9177852
121475,297.1052432
121476,258.2709951
121477,20.8875149
121478,563.1067305
121479,1226.12173
121480,1354.714218
121481,1190.098224
121482,69.42329459
121483,90.74427506
121485,2294.303889
121486,706.5047298
121488,5355.101749
121489,327.4033189
121490,163.924522
121491,401.2477906
121492,428.5402993
121493,4689.489939
121494,5535.964716
121495,3798.203572
121496,3708.95204
121497,3814.219606
121498,3454.36095
121499,3285.109531
121500,5911.42648
121501,81.33246673
121502,96.39403834
121505,646.6519815
121506,89.78539375
121507,184.0463668
121508,141.4040642
121509,906.5829584
121510,624.3401349
121511,2673.785319
121512,17.71677059
121513,20.60080935
121514,1032.460137
121516,114.4305816
121517,421.3837225
121518,2598.142921
121523,1116.637305
121524,28.75616331
121525,230.7332926
121526,22.00507599
121527,453.9553006
121528,422.2238533
121529,411.291608
121530,1534.796733
121531,594.123048
121532,916.6531869
121533,253.9183736
121534,5372.964855
121535,1363.532768
121536,1482.945119
121537,1746.657823
121538,1762.445211
121539,1199.39591
121540,1139.902245
121541,121.9798749
121542,298.118797
121543,1475.452227
121545,149.3990439
121546,288.9833268
121548,349.613184
121549,296.3487021
121550,1329.830013
121551,569.7792216
121552,1888.453163
121553,1008.902675
121554,428.136588
121555,680.8960527
121556,1139.929214
121557,1063.771695
121558,1126.126538
121559,1039.89031
121560,3228.270695
121561,958.2776311
121562,472.3269137
121563,52.81823956
121565,758.3708615
121566,341.9773026
121568,183.5300595
121569,275.8294922
121570,237.3890843
121572,284.2105425
121573,227.026165
121575,3336.120682
121576,3252.077474
121577,6599.914639
121578,2970.040794
121579,6326.621628
121580,2698.331024
121581,1665.064099
121582,1588.543104
121583,1831.420865
121584,318.653417
121585,328.6817434
121586,420.1580879
121587,405.6118627
121588,831.9166409
121590,248.6117183
121591,59.02971076
121592,470.2025684
121593,512.0479344
121594,738.8684551
121595,305.0624005
121596,935.873496
121597,547.7366708
121598,1069.948559
121599,686.0742727
121600,1874.619491
121601,1446.695884
121602,1537.012489
121604,2191.080753
121606,592.8618937
121607,337.4314812
121609,182.1393663
121610,438.9803368
121611,196.9468664
121613,662.4157691
121614,303.7273045
121615,266.1493455
121616,311.0712787
121617,192.5660214
121618,903.2869665
121619,814.0636784
121620,529.573197
121621,1542.419705
121623,1074.261957
121624,7597.441918
121625,2302.374457
121626,205.4897718
121627,489.3772724
121628,1978.71604
121631,1124.669171
121632,130.909973
121634,627.3143692
121635,594.8437303
121636,1180.085771
121638,184.5715151
121639,121.5325882
121640,177.688772
121642,1518.769521
121644,3355.315054
121645,118.6716145
121646,76.05196108
121647,110.5779517
121650,667.6345976
121652,704.4019801
121653,303.7206007
121654,471.8156901
121655,538.5672481
121656,120.0666104
121657,127.6897558
121658,183.4678863
121659,1430.69872
121660,126.5762889
121663,780.0149134
121664,114.4986237
121666,98.2661721
121667,578.3315404
121669,237.7601252
121671,284.3116425
121673,121.4635561
121674,159.431819
121675,164.5741947
121676,304.0464186
121677,260.722626
121678,1432.313094
121679,271.5102278
121680,976.5471195
121681,468.3408852
121682,453.8719489
121683,402.617127
121684,406.044951
121685,393.095292
121686,377.5403693
121687,275.2108458
121688,387.2163661
121689,69.40507549
121690,80.09688067
121693,166.9792127
121695,439.6534264
121696,665.2153409
121697,1259.572928
121699,806.1602409
121700,388.8218703
121702,45.92844858
121703,22.38070657
121705,32.7550863
121706,27.84300408
121707,45.7275136
121708,36.82799699
121709,1838.578509
121710,230.7311072
121711,229.7929385
121712,5198.661119
121713,1804.900678
121714,2842.073946
121715,1358.761137
121716,1418.223914
121717,2426.103071
121718,6404.927581
121719,134.153014
121720,2050.071676
121721,2402.818758
121722,2510.627527
121723,1460.157462
121724,1121.683191
121725,1993.076677
121726,2685.142616
121727,837.7706067
121728,3686.748893
121729,2302.784424
121730,1106.93313
121732,25.27759405
121733,73.83068695
121734,36.02575392
121735,58.40699459
121737,58.06749764
121738,220.8928823
121739,399.8695478
121740,474.5778682
121741,173.8200647
121742,410.1762329
121743,154.9695024
121744,2741.451635
121745,800.1569989
121746,236.2788534
121747,238.8175784
121749,232.5255901
121750,285.5562498
121751,168.2221822
121755,36.68814953
121756,22.21540809
121758,57.14982538
121759,29.60707721
121760,776.4389381
121761,15157.18613
121762,725.7210145
121763,4899.710758
121764,15199.75937
121765,664.8644694
121767,911.0125039
121769,1554.559519
121770,1958.56135
121771,1363.263872
121772,552.0037928
121775,1132.064077
121777,43.78478673
121778,61.97842697
121779,147.3923148
121781,47.37256472
121782,64.82666447
121783,150.4950226
121784,1066.347488
121785,533.2396494
121786,1306.07799
121787,513.1377564
121788,1645.061809
121789,572.3591639
121790,614.1045146
121791,693.3382741
121792,508.0773857
121793,435.8263827
121794,846.8537435
121795,861.7438544
121796,1485.044326
121797,134.5589684
121798,336.0120166
121799,975.0332084
121800,443.7757887
121801,197.6279376
121802,540.1822541
121804,1180.308216
121805,4500.607247
121806,1692.362031
121807,3944.034748
121808,1831.613513
121809,2870.967491
121810,508.9798671
121812,2171.264771
121813,373.4452146
121814,856.2486066
121815,1062.103301
121816,279.978406
121817,704.4919206
121818,206.7802211
121819,191.0317535
121820,845.0267022
121821,132.7677994
121823,462.329496
121824,194.4616037
121830,44.4336668
121831,23.11707876
121833,127.5438202
121834,2506.142441
121835,1521.965635
121836,1087.790026
121837,190.0234
121838,2829.801574
121839,169.979171
121840,175.0563089
121841,2014.690216
121842,4903.163029
121843,1539.025753
121845,686.8813089
121846,721.2471462
121847,1118.011662
121849,1600.741068
121850,1937.676486
121852,3289.905623
121853,275.5320798
121854,69.80889156
121855,2542.625302
121856,927.0283455
121857,920.1016222
121858,191.524345
121860,2655.362482
121861,3221.336838
121863,733.1039956
121864,5980.874454
121865,1906.47012
121866,1628.880839
121868,1408.278073
121869,976.3487105
121870,284.707829
121871,226.1557101
121872,759.7441522
121873,1267.218999
121874,40.98139082
121875,1687.294974
121880,64.82858363
121881,793.2697139
121882,473.5449526
121883,1076.063388
121885,1404.381326
121886,529.6642962
121887,598.5798053
121888,443.3157614
121889,832.4616349
121890,723.0283284
121891,258.8142835
121892,827.3450403
121893,2208.334087
121894,1043.390978
121895,805.6573988
121896,658.8537216
121897,1700.84663
121898,1372.829721
121899,4219.87062
121900,356.9499665
121901,691.436993
121902,660.841853
121904,198.2390384
121907,58.65696503
121908,54.70689582
121909,147.8068383
121910,735.6874265
121911,1042.978428
121912,884.616384
121913,2933.593768
121914,1094.478415
121915,459.885564
121916,815.4282797
121917,124.6888362
121918,557.0555992
121919,276.8057511
121920,1289.410805
121921,522.6251942
121922,129.3753408
121923,196.842757
121924,136.6121623
121925,224.7753192
121926,409.6266221
121927,216.0672834
121928,361.5502511
121929,274.8216294
121930,86.3882191
121931,253.7740427
121932,252.831091
121934,492.7227269
121935,345.1559178
121936,2142.323326
121937,2310.971771
121938,2001.042885
121939,988.7616728
121940,260.0658879
121942,111.1165101
121943,225.1626156
121944,221.5217006
121945,1007.382979
121946,387.8683074
121947,1329.683769
121948,1279.312074
121951,263.3564773
121952,216.5753897
121953,269.7389358
121954,237.5942587
121955,41.48319202
121956,2941.417649
121957,11019.69878
121958,10156.35733
121960,277.0637737
121961,243.5824041
121962,561.2344663
121963,209.8769683
121964,190.8773649
121965,259.1033471
121966,201.2153837
121967,216.2224398
121969,57.19817336
121970,254.7327168
121972,4839.82971
121973,137.5158207
121974,456.5974764
121975,1875.448569
121976,1460.221301
121977,4270.758859
121978,1521.879676
121979,470.7375788
121982,268.9257717
121983,454.5093504
121984,270.4805892
121985,254.5167987
121986,321.7210837
121987,369.8287906
121988,510.6066796
121990,4877.542212
121991,23.62128249
121993,77.27818086
121994,24.26349208
121995,76.36357142
121996,87.21983701
121997,376.8751686
121998,292.1748702
121999,237.6185792
122001,195.8321041
122002,87.22348854
122003,198.3614853
122005,1072.710326
122007,63.64883138
122008,776.81393
122009,816.8204394
122010,7191.302828
122011,4900.539041
122013,139.8816835
122014,173.6913015
122016,80.13212449
122017,190.0395533
122019,301.6504229
122020,415.2165693
122022,160.0351877
122023,418.0138457
122024,680.9100432
122025,2244.000675
122026,890.4738411
122027,1776.165476
122028,4454.353703
122030,90.03997552
122031,62.40187681
122032,63.9525108
122033,91.64190689
122034,233.6002931
122036,417.325099
122037,116.5769497
122038,4460.509822
122039,4233.232037
122040,659.9149738
122041,439.716271
122042,2537.86974
122043,124.9211659
122044,21.87867233
122045,1056.642762
122046,160.7365028
122047,511.6491177
122048,764.5384722
122049,1007.808446
122050,433.62207
122051,453.2879066
122052,373.935517
122056,191.7203969
122057,221.212729
122058,207.2587117
122059,491.6562319
122060,206.9205727
122061,598.7941282
122062,378.2625614
122065,97.17539399
122066,30.06760122
122067,29.04564632
122068,43.95019746
122069,30.7956418
122071,11.13223163
122072,36.6154272
122075,35.12135758
122076,40.90088085
122080,34.79816209
122081,42.45171152
122082,360.3688797
122083,448.4895715
122084,450.8011992
122086,415.3459848
122087,326.167912
122088,357.9119107
122089,199.1857219
122090,219.9683929
122091,723.1758732
122093,353.9402014
122094,46.49052865
122095,24.37424932
122097,12.4249651
122098,31.88406032
122099,3292.438282
122100,35.30646171
122101,6.03853849
122102,771.3209428
122103,478.7850795
122105,977.0692502
122107,461.5484577
122108,280.5539762
122109,335.6296605
122110,257.7088876
122111,375.1128548
122112,212.5387931
122113,1330.043858
122116,269.5835036
122117,831.9178323
122118,51.51262535
122119,17.86967237
122120,33.2358086
122121,363.7753463
122122,193.0762141
122123,495.2301709
122124,864.2001213
122125,105.0529168
122126,213.2505944
122127,98.51678509
122128,72.34267551
122129,457.3563706
122130,308.013867
122131,169.2538305
122132,428.8009628
122133,123.7404145
122134,588.1875576
122135,589.062148
122136,181.9284267
122138,588.9698911
122139,615.8298736
122140,568.3973599
122141,362.7670861
122142,338.8379067
122143,750.5292918
122144,138.7298177
122145,268.9482909
122146,590.7849025
122147,341.003553
122148,2076.750459
122150,679.3288122
122152,446.0178711
122155,433.5901436
122156,512.8915687
122157,620.6230332
122158,730.4802101
122159,5593.147549
122160,801.54951
122161,545.5305569
122162,589.2916808
122163,807.7014297
122164,506.1401995
122165,469.6742959
122166,689.5741372
122167,113.3341875
122168,113.1145583
122169,304.7945998
122170,903.6307131
122171,1109.249185
122172,307.3603714
122173,433.6171333
122174,342.6198852
122175,429.5135347
122176,447.2868798
122177,303.1270423
122178,255.4539768
122179,86.34273211
122181,1554.541815
122182,216.4134833
122183,147.8550765
122185,101.6042354
122186,95.50884573
122187,139.4421294
122188,230.5610633
122189,765.1710291
122190,565.02668
122191,2390.29078
122192,2238.065796
122193,465.9415868
122194,291.1199095
122195,203.946602
122196,245.4014569
122199,337.1572341
122200,318.6941357
122201,398.8114612
122202,721.9861248
122203,396.2862115
122204,2133.208994
122205,1648.874789
122208,788.8055322
122210,3418.117773
122211,448.4084963
122212,1190.942194
122213,554.0678895
122214,556.7688054
122215,545.1104591
122216,446.1276596
122218,545.6327916
122219,522.8579991
122223,220.4362755
122224,50.89539417
122225,3790.580922
122226,686.3276914
122228,238.6396233
122229,342.202097
122230,894.946128
122232,298.3133073
122233,217.6643198
122234,482.0598216
122235,801.1643875
122236,551.5343245
122237,223.6680077
122238,778.0231154
122239,262.9091714
122240,1139.334729
122241,745.4972319
122242,1077.823148
122243,587.3585251
122244,451.8329173
122245,96.76598478
122246,44.50470906
122248,80.23481282
122250,98.7861228
122251,138.2145034
122252,451.8068287
122253,1991.226575
122254,271.4014429
122255,1086.071781
122256,67.1629026
122257,568.3167443
122258,531.6593681
122259,1320.910952
122260,1274.974238
122261,1991.480697
122262,231.441384
122263,478.5882863
122264,417.3124201
122265,965.9512124
122266,372.1537313
122267,502.8751513
122268,981.2848787
122269,122.7626938
122270,193.039818
122271,194.1840004
122272,1110.682017
122273,291.2891765
122275,90.54816114
122276,1196.780074
122277,911.3220647
122278,279.0153852
122279,563.3826578
122280,197.9440678
122281,244.5131656
122282,423.7588798
122283,409.3636041
122285,589.9960115
122286,179.7629634
122287,518.7091965
122288,360.4986387
122289,582.6096665
122290,1316.420906
122292,593.176398
122293,86.81203203
122295,47.56519399
122296,49.14272776
122297,340.9005909
122298,195.7155408
122300,534.054543
122301,293.0075065
122302,176.4791515
122304,1439.454751
122305,327.9113322
122306,554.7680823
122307,186.0553618
122308,110.2326505
122309,976.1134311
122310,414.4471371
122313,196.880402
122314,1666.814679
122315,963.088991
122317,574.8568517
122318,1244.623459
122319,783.0466779
122321,435.2961778
122323,204.7188352
122324,174.6223729
122325,1119.01582
122326,2824.789097
122327,766.9307466
122328,569.3573384
122329,125.4935015
122330,70.34411218
122331,239.125063
122333,1719.024662
122334,364.2975888
122335,355.6756675
122336,276.8642541
122337,782.2630476
122338,623.5417742
122339,853.6106427
122340,2803.367061
122341,2171.338251
122342,1071.649014
122343,2981.357789
122344,1560.39759
122345,1074.437898
122346,724.1015067
122347,214.4211614
122348,342.210961
122349,1233.045071
122350,453.6402756
122351,1390.621459
122352,351.2778514
122353,690.4495044
122355,383.2040536
122357,1333.169975
122358,1243.454662
122359,1341.524344
122360,428.0931781
122361,941.5451207
122362,562.3352225
122363,1995.641159
122364,275.3969898
122366,402.9062673
122368,749.1822908
122372,868.5957456
122373,793.3784699
122374,1283.546373
122375,215.6357292
122377,88.23614837
122378,942.1729718
122379,43.91135696
122380,465.8237866
122381,158.8729623
122382,481.6707761
122383,292.5989171
122384,254.790537
122385,203.3886733
122386,34.05286936
122387,1662.800722
122388,350.8103862
122389,340.8077814
122390,425.0784788
122391,381.7790642
122392,43.42228257
122393,27.6778391
122395,2570.771514
122397,853.6843005
122398,48.55014548
122399,25.05458236
122400,1448.15402
122401,303.7885969
122403,372.2280718
122404,1126.635638
122405,2472.472135
122406,1776.220991
122407,113.5302088
122408,285.2763248
122409,167.4645788
122410,230.906671
122411,235.8070571
122412,206.2630221
122413,654.3429541
122414,90.73013816
122415,71.73950145
122416,748.059605
122417,800.5009547
122418,1014.652941
122419,826.2640498
122420,273.5484768
122421,97.44848472
122422,87.11306188
122423,225.3539961
122424,493.006867
122425,206.6428037
122426,264.1295401
122427,170.9852
122428,239.1289329
122429,80.51439006
122430,1012.707682
122431,1763.541038
122432,1426.968223
122433,1148.435893
122434,724.6824947
122435,744.6120103
122436,292.7170987
122437,513.9989481
122438,198.3540388
122439,294.6382297
122440,161.7411536
122443,124.123299
122444,360.8974475
122445,2926.508321
122446,2296.799754
122447,98.12400632
122449,536.7271919
122450,602.1001554
122451,1128.248607
122453,495.1720869
122454,152.8181935
122455,1352.491299
122458,702.2977923
122459,75.73548378
122460,385.0294108
122461,2454.965404
122462,1160.284539
122463,385.3970258
122464,329.1244688
122465,441.3269034
122466,196.0991335
122467,182.5386273
122468,205.6946006
122469,107.5828807
122472,11.32608243
122474,219.312695
122475,291.1457687
122476,219.6097276
122477,186.9433773
122478,192.1591341
122480,514.8418513
122482,622.4329816
122483,562.110398
122484,221.08533
122485,101.3067935
122486,38.35943696
122487,486.3357131
122488,1045.626878
122489,2347.419169
122491,909.9290839
122493,678.9835553
122494,622.5043347
122495,137.5872118
122496,825.1095465
122497,98.25227319
122498,466.2463387
122499,514.7411173
122501,26.69026559
122503,559.7161363
122504,27.18611514
122505,88.10183541
122506,1064.740314
122507,1023.599431
122508,104.4238453
122509,97.6167112
122510,15.56379297
