,approach,count_id,time,type,volume
11330,SB,9647,1998-08-05 07:15:00,am60,36
11331,SB,9647,1998-08-05 16:15:00,pm60,39
11332,SB,9648,1996-01-29 08:15:00,am15,10
11333,SB,9648,1996-01-29 15:30:00,pm15,18
11334,SB,9648,1996-01-29 08:15:00,am60,27
11335,SB,9648,1996-01-29 15:00:00,pm60,46
11336,SB,9649,2001-02-05 07:15:00,am15,13
11337,SB,9649,2001-02-05 15:00:00,pm15,8
11338,SB,9649,2001-02-05 07:15:00,am60,46
11339,SB,9649,2001-02-05 15:45:00,pm60,24
11340,SB,9650,2001-03-02 08:15:00,am15,10
11341,SB,9650,2001-03-02 15:00:00,pm15,8
11342,SB,9650,2001-03-02 07:00:00,am60,32
11343,SB,9650,2001-03-02 15:00:00,pm60,23
11344,SB,9651,2001-02-27 07:45:00,am15,15
11345,SB,9651,2001-02-27 15:15:00,pm15,7
11346,SB,9651,2001-02-27 07:30:00,am60,39
11347,SB,9651,2001-02-27 15:00:00,pm60,19
11348,SB,9652,2007-08-09 08:00:00,am15,349
11349,SB,9652,2007-08-09 17:30:00,pm15,374
11350,SB,9652,2007-08-09 07:45:00,am60,1335
11351,SB,9652,2007-08-09 17:00:00,pm60,1438
11352,SB,9662,1993-11-29 07:00:00,am15,11
11353,SB,9662,1993-11-29 15:15:00,pm15,30
11354,SB,9662,1993-11-29 07:00:00,am60,35
11355,SB,9662,1993-11-29 15:15:00,pm60,88
11356,SB,9664,1996-11-14 07:15:00,am15,189
11357,SB,9664,1996-11-14 17:30:00,pm15,265
11358,SB,9664,1996-11-14 07:15:00,am60,709
11359,SB,9664,1996-11-14 17:00:00,pm60,1023
11360,SB,9672,1994-06-02 07:45:00,am15,332
11361,SB,9672,1994-06-02 17:15:00,pm15,360
11362,SB,9672,1994-06-02 07:00:00,am60,1248
11363,SB,9672,1994-06-02 16:30:00,pm60,1356
11364,SB,9673,7.00,am15,0
11365,SB,9673,3.00,pm15,0
11366,SB,9673,7.00,am60,0
11367,SB,9673,3.00,pm60,0
11368,SB,9676,1996-12-06 07:30:00,am15,175
11369,SB,9676,1996-12-06 17:00:00,pm15,214
11370,SB,9676,1996-12-06 07:15:00,am60,640
11371,SB,9676,1996-12-06 16:30:00,pm60,821
11372,SB,9677,2008-09-16 09:00:00,am15,121
11373,SB,9677,2008-09-16 16:30:00,pm15,260
11374,SB,9677,2008-09-16 08:15:00,am60,353
11375,SB,9677,2008-09-16 17:00:00,pm60,994
11376,SB,9681,2001-01-03 07:30:00,am15,239
11377,SB,9681,2001-01-03 17:30:00,pm15,360
11378,SB,9681,2001-01-03 07:00:00,am60,908
11379,SB,9681,2001-01-03 16:45:00,pm60,1336
11380,SB,9685,1994-10-07 07:30:00,am15,313
11381,SB,9685,1994-10-07 17:15:00,pm15,369
11382,SB,9685,1994-10-07 07:00:00,am60,1188
11383,SB,9685,1994-10-07 17:00:00,pm60,1448
11384,SB,9686,2017-02-09 08:00:00,am15,330
11385,SB,9686,2017-02-09 15:00:00,pm15,310
11386,SB,9686,2017-02-09 07:30:00,am60,1096
11387,SB,9686,2017-02-09 15:45:00,pm60,1124
11388,SB,9697,2002-07-31 07:45:00,am15,17
11389,SB,9697,2002-07-31 17:00:00,pm15,22
11390,SB,9697,2002-07-31 07:00:00,am60,61
11391,SB,9697,2002-07-31 16:30:00,pm60,73
11392,SB,9698,7.30,am15,18
11393,SB,9698,3.00,pm15,15
11394,SB,9698,7.00,am60,53
11395,SB,9698,3.00,pm60,45
11396,SB,9699,1993-06-14 08:00:00,am15,19
11397,SB,9699,1993-06-14 15:00:00,pm15,23
11398,SB,9699,1993-06-14 07:30:00,am60,63
11399,SB,9699,1993-06-14 16:15:00,pm60,68
11400,SB,9702,2001-01-03 07:00:00,am15,248
11401,SB,9702,2001-01-03 15:00:00,pm15,364
11402,SB,9702,2001-01-03 07:00:00,am60,923
11403,SB,9702,2001-01-03 17:00:00,pm60,1361
11404,SB,9704,1994-09-12 07:30:00,am15,325
11405,SB,9704,1994-09-12 17:15:00,pm15,327
11406,SB,9704,1994-09-12 07:15:00,am60,1140
11407,SB,9704,1994-09-12 17:00:00,pm60,1278
11408,SB,9705,2014-04-24 07:45:00,am15,317
11409,SB,9705,2014-04-24 15:45:00,pm15,334
11410,SB,9705,2014-04-24 07:30:00,am60,1101
11411,SB,9705,2014-04-24 15:45:00,pm60,1291
11412,SB,9723,2003-11-07 07:45:00,am15,53
11413,SB,9723,2003-11-07 17:15:00,pm15,60
11414,SB,9723,2003-11-07 07:15:00,am60,175
11415,SB,9723,2003-11-07 16:45:00,pm60,221
11416,SB,9724,1995-10-17 07:45:00,am15,39
11417,SB,9724,1995-10-17 17:30:00,pm15,47
11418,SB,9724,1995-10-17 07:30:00,am60,123
11419,SB,9724,1995-10-17 17:00:00,pm60,164
11420,SB,9725,1999-01-15 08:45:00,am15,15
11421,SB,9725,1999-01-15 15:45:00,pm15,10
11422,SB,9725,1999-01-15 08:00:00,am60,31
11423,SB,9725,1999-01-15 15:45:00,pm60,29
11424,SB,9726,1995-06-21 08:45:00,am15,7
11425,SB,9726,1995-06-21 16:15:00,pm15,10
11426,SB,9726,1995-06-21 07:30:00,am60,21
11427,SB,9726,1995-06-21 15:30:00,pm60,35
11428,SB,9727,2002-11-08 07:45:00,am15,14
11429,SB,9727,2002-11-08 16:00:00,pm15,34
11430,SB,9727,2002-11-08 07:30:00,am60,39
11431,SB,9727,2002-11-08 16:00:00,pm60,116
11432,SB,9728,1994-09-02 07:45:00,am15,12
11433,SB,9728,1994-09-02 16:00:00,pm15,63
11434,SB,9728,1994-09-02 07:30:00,am60,33
11435,SB,9728,1994-09-02 15:45:00,pm60,139
11436,SB,9729,1996-12-09 07:45:00,am15,13
11437,SB,9729,1996-12-09 16:00:00,pm15,59
11438,SB,9729,1996-12-09 07:00:00,am60,33
11439,SB,9729,1996-12-09 15:45:00,pm60,133
11440,SB,9730,2001-07-25 07:45:00,am15,67
11441,SB,9730,2001-07-25 17:45:00,pm15,89
11442,SB,9730,2001-07-25 07:30:00,am60,180
11443,SB,9730,2001-07-25 17:00:00,pm60,264
11444,SB,9731,2003-02-05 07:00:00,am15,0
11445,SB,9731,2003-02-05 15:00:00,pm15,0
11446,SB,9731,2003-02-05 07:00:00,am60,0
11447,SB,9731,2003-02-05 15:00:00,pm60,0
11448,SB,9733,2000-12-12 08:00:00,am15,7
11449,SB,9733,2000-12-12 17:15:00,pm15,9
11450,SB,9733,2000-12-12 08:00:00,am60,18
11451,SB,9733,2000-12-12 16:30:00,pm60,25
11452,SB,9735,1994-09-22 09:00:00,am15,23
11453,SB,9735,1994-09-22 17:30:00,pm15,64
11454,SB,9735,1994-09-22 08:45:00,am60,79
11455,SB,9735,1994-09-22 17:00:00,pm60,237
11456,SB,9736,1996-09-30 09:30:00,am15,26
11457,SB,9736,1996-09-30 16:45:00,pm15,50
11458,SB,9736,1996-09-30 09:00:00,am60,77
11459,SB,9736,1996-09-30 16:15:00,pm60,190
11460,SB,9740,1992-04-23 09:00:00,am15,47
11461,SB,9740,1992-04-23 17:00:00,pm15,131
11462,SB,9740,1992-04-23 08:30:00,am60,158
11463,SB,9740,1992-04-23 16:30:00,pm60,438
11464,SB,9744,2004-02-03 07:30:00,am15,8
11465,SB,9744,2004-02-03 16:30:00,pm15,8
11466,SB,9744,2004-02-03 07:30:00,am60,21
11467,SB,9744,2004-02-03 16:00:00,pm60,24
11468,SB,9745,1993-05-07 07:45:00,am15,10
11469,SB,9745,1993-05-07 16:00:00,pm15,18
11470,SB,9745,1993-05-07 07:30:00,am60,26
11471,SB,9745,1993-05-07 16:00:00,pm60,37
11472,SB,9746,2008-02-01 07:45:00,am15,14
11473,SB,9746,2008-02-01 15:00:00,pm15,11
11474,SB,9746,2008-02-01 07:45:00,am60,27
11475,SB,9746,2008-02-01 14:45:00,pm60,27
11476,SB,9747,2013-10-15 07:30:00,am15,9
11477,SB,9747,2013-10-15 14:30:00,pm15,6
11478,SB,9747,2013-10-15 07:00:00,am60,24
11479,SB,9747,2013-10-15 14:30:00,pm60,18
11480,SB,9748,2004-01-29 08:15:00,am15,35
11481,SB,9748,2004-01-29 17:30:00,pm15,64
11482,SB,9748,2004-01-29 07:45:00,am60,128
11483,SB,9748,2004-01-29 17:00:00,pm60,242
11484,SB,9749,2013-06-26 07:45:00,am15,17
11485,SB,9749,2013-06-26 17:15:00,pm15,42
11486,SB,9749,2013-06-26 07:45:00,am60,52
11487,SB,9749,2013-06-26 17:00:00,pm60,155
11488,SB,9750,1994-06-20 07:45:00,am15,8
11489,SB,9750,1994-06-20 15:30:00,pm15,16
11490,SB,9750,1994-06-20 07:15:00,am60,28
11491,SB,9750,1994-06-20 15:30:00,pm60,51
11492,SB,9751,2000-11-16 07:00:00,am15,0
11493,SB,9751,2000-11-16 15:00:00,pm15,0
11494,SB,9751,2000-11-16 07:00:00,am60,0
11495,SB,9751,2000-11-16 15:00:00,pm60,0
11496,SB,9752,1995-09-08 07:45:00,am15,17
11497,SB,9752,1995-09-08 17:30:00,pm15,18
11498,SB,9752,1995-09-08 07:30:00,am60,56
11499,SB,9752,1995-09-08 16:45:00,pm60,64
11500,SB,9754,2002-02-12 07:30:00,am15,335
11501,SB,9754,2002-02-12 17:00:00,pm15,293
11502,SB,9754,2002-02-12 07:15:00,am60,1059
11503,SB,9754,2002-02-12 16:30:00,pm60,1004
11504,SB,9761,2004-02-04 07:30:00,am15,177
11505,SB,9761,2004-02-04 17:45:00,pm15,159
11506,SB,9761,2004-02-04 07:15:00,am60,552
11507,SB,9761,2004-02-04 17:00:00,pm60,521
11508,SB,9768,1999-05-03 07:45:00,am15,14
11509,SB,9768,1999-05-03 16:00:00,pm15,17
11510,SB,9768,1999-05-03 07:45:00,am60,48
11511,SB,9768,1999-05-03 15:45:00,pm60,49
11512,SB,9769,2001-06-29 08:00:00,am15,219
11513,SB,9769,2001-06-29 17:00:00,pm15,238
11514,SB,9769,2001-06-29 07:45:00,am60,834
11515,SB,9769,2001-06-29 16:15:00,pm60,866
11516,SB,9771,2007-08-22 07:45:00,am15,258
11517,SB,9771,2007-08-22 17:15:00,pm15,321
11518,SB,9771,2007-08-22 08:45:00,am60,959
11519,SB,9771,2007-08-22 16:30:00,pm60,1266
11520,SB,9772,2002-03-21 08:00:00,am15,268
11521,SB,9772,2002-03-21 17:15:00,pm15,326
11522,SB,9772,2002-03-21 07:45:00,am60,1035
11523,SB,9772,2002-03-21 16:30:00,pm60,1254
11524,SB,9774,1994-08-26 07:45:00,am15,278
11525,SB,9774,1994-08-26 16:00:00,pm15,346
11526,SB,9774,1994-08-26 07:15:00,am60,1032
11527,SB,9774,1994-08-26 15:15:00,pm60,1193
11528,SB,9785,9.15,am15,14
11529,SB,9785,5.15,pm15,18
11530,SB,9785,7.45,am60,47
11531,SB,9785,4.30,pm60,68
11532,SB,9786,1995-06-05 07:00:00,am15,17
11533,SB,9786,1995-06-05 17:15:00,pm15,18
11534,SB,9786,1995-06-05 07:00:00,am60,54
11535,SB,9786,1995-06-05 17:00:00,pm60,61
11536,SB,9787,2001-03-08 08:15:00,am15,13
11537,SB,9787,2001-03-08 15:15:00,pm15,9
11538,SB,9787,2001-03-08 07:30:00,am60,35
11539,SB,9787,2001-03-08 15:15:00,pm60,23
11540,SB,9788,1999-10-01 07:45:00,am15,125
11541,SB,9788,1999-10-01 15:15:00,pm15,131
11542,SB,9788,1999-10-01 07:30:00,am60,453
11543,SB,9788,1999-10-01 15:15:00,pm60,414
11544,SB,9792,1997-05-14 07:15:00,am15,9
11545,SB,9792,1997-05-14 16:15:00,pm15,14
11546,SB,9792,1997-05-14 07:15:00,am60,25
11547,SB,9792,1997-05-14 16:15:00,pm60,44
11548,SB,9793,1998-02-24 09:00:00,am15,12
11549,SB,9793,1998-02-24 15:30:00,pm15,13
11550,SB,9793,1998-02-24 08:30:00,am60,33
11551,SB,9793,1998-02-24 15:30:00,pm60,42
11552,SB,9794,2005-12-07 08:00:00,am15,13
11553,SB,9794,2005-12-07 16:45:00,pm15,16
11554,SB,9794,2005-12-07 07:15:00,am60,31
11555,SB,9794,2005-12-07 16:15:00,pm60,46
11556,SB,9795,1996-09-24 07:45:00,am15,7
11557,SB,9795,1996-09-24 16:00:00,pm15,8
11558,SB,9795,1996-09-24 07:30:00,am60,22
11559,SB,9795,1996-09-24 15:30:00,pm60,29
11560,SB,9796,1997-01-27 08:45:00,am15,8
11561,SB,9796,1997-01-27 15:00:00,pm15,14
11562,SB,9796,1997-01-27 08:00:00,am60,22
11563,SB,9796,1997-01-27 15:00:00,pm60,40
11564,SB,9797,1998-06-03 09:30:00,am15,11
11565,SB,9797,1998-06-03 17:15:00,pm15,11
11566,SB,9797,1998-06-03 08:45:00,am60,30
11567,SB,9797,1998-06-03 15:15:00,pm60,29
11568,SB,9799,2002-02-12 08:15:00,am15,355
11569,SB,9799,2002-02-12 17:00:00,pm15,335
11570,SB,9799,2002-02-12 07:30:00,am60,1204
11571,SB,9799,2002-02-12 17:00:00,pm60,1130
11572,SB,9804,2000-03-15 08:00:00,am15,53
11573,SB,9804,2000-03-15 16:00:00,pm15,36
11574,SB,9804,2000-03-15 07:30:00,am60,145
11575,SB,9804,2000-03-15 15:15:00,pm60,132
11576,SB,9805,1994-06-20 07:45:00,am15,28
11577,SB,9805,1994-06-20 15:00:00,pm15,35
11578,SB,9805,1994-06-20 07:30:00,am60,101
11579,SB,9805,1994-06-20 15:00:00,pm60,105
11580,SB,9807,1994-09-09 07:30:00,am15,321
11581,SB,9807,1994-09-09 17:15:00,pm15,314
11582,SB,9807,1994-09-09 07:15:00,am60,1176
11583,SB,9807,1994-09-09 16:45:00,pm60,1235
11584,SB,9808,2001-01-03 07:30:00,am15,255
11585,SB,9808,2001-01-03 17:30:00,pm15,357
11586,SB,9808,2001-01-03 07:00:00,am60,965
11587,SB,9808,2001-01-03 15:00:00,pm60,1327
11588,SB,9820,1999-10-04 07:45:00,am15,32
11589,SB,9820,1999-10-04 15:00:00,pm15,18
11590,SB,9820,1999-10-04 07:30:00,am60,100
11591,SB,9820,1999-10-04 15:00:00,pm60,55
11592,SB,9821,1999-10-04 07:45:00,am15,32
11593,SB,9821,1999-10-04 15:00:00,pm15,18
11594,SB,9821,1999-10-04 07:30:00,am60,100
11595,SB,9821,1999-10-04 15:00:00,pm60,55
11596,SB,9822,1998-07-09 07:45:00,am15,38
11597,SB,9822,1998-07-09 16:45:00,pm15,35
11598,SB,9822,1998-07-09 07:15:00,am60,120
11599,SB,9822,1998-07-09 16:45:00,pm60,105
11600,SB,9823,1999-09-24 07:30:00,am15,47
11601,SB,9823,1999-09-24 15:15:00,pm15,27
11602,SB,9823,1999-09-24 07:30:00,am60,136
11603,SB,9823,1999-09-24 14:45:00,pm60,99
11604,SB,9824,1995-05-26 07:15:00,am15,17
11605,SB,9824,1995-05-26 16:45:00,pm15,25
11606,SB,9824,1995-05-26 07:00:00,am60,57
11607,SB,9824,1995-05-26 16:45:00,pm60,69
11608,SB,9825,2001-02-12 07:30:00,am15,18
11609,SB,9825,2001-02-12 16:30:00,pm15,24
11610,SB,9825,2001-02-12 07:15:00,am60,60
11611,SB,9825,2001-02-12 15:00:00,pm60,62
11612,SB,9827,2017-06-21 08:00:00,am15,347
11613,SB,9827,2017-06-21 17:15:00,pm15,328
11614,SB,9827,2017-06-21 07:30:00,am60,1354
11615,SB,9827,2017-06-21 17:00:00,pm60,1238
11616,SB,9828,8.45,am15,363
11617,SB,9828,3.15,pm15,323
11618,SB,9828,8.00,am60,1410
11619,SB,9828,5.00,pm60,1206
11620,SB,9829,2011-07-07 09:00:00,am15,363
11621,SB,9829,2011-07-07 17:15:00,pm15,539
11622,SB,9829,2011-07-07 09:00:00,am60,1417
11623,SB,9829,2011-07-07 17:00:00,pm60,1986
11624,SB,9836,7.00,am15,0
11625,SB,9836,3.00,pm15,0
11626,SB,9836,7.00,am60,0
11627,SB,9836,3.00,pm60,0
11628,SB,9838,2011-08-17 09:45:00,am15,388
11629,SB,9838,2011-08-17 17:45:00,pm15,486
11630,SB,9838,2011-08-17 08:00:00,am60,1400
11631,SB,9838,2011-08-17 17:00:00,pm60,1829
11632,SB,9841,1995-04-07 07:00:00,am15,0
11633,SB,9841,1995-04-07 15:00:00,pm15,0
11634,SB,9841,1995-04-07 07:00:00,am60,0
11635,SB,9841,1995-04-07 15:00:00,pm60,0
11636,SB,9842,2001-04-20 08:00:00,am15,6
11637,SB,9842,2001-04-20 17:00:00,pm15,6
11638,SB,9842,2001-04-20 08:30:00,am60,17
11639,SB,9842,2001-04-20 17:00:00,pm60,18
11640,SB,9843,9.00,am15,3
11641,SB,9843,3.45,pm15,10
11642,SB,9843,8.45,am60,10
11643,SB,9843,3.00,pm60,20
11644,SB,9848,2000-07-07 07:00:00,am15,6
11645,SB,9848,2000-07-07 15:30:00,pm15,12
11646,SB,9848,2000-07-07 07:00:00,am60,18
11647,SB,9848,2000-07-07 15:30:00,pm60,36
11648,SB,9854,2003-05-30 07:45:00,am15,27
11649,SB,9854,2003-05-30 17:15:00,pm15,15
11650,SB,9854,2003-05-30 07:00:00,am60,88
11651,SB,9854,2003-05-30 16:45:00,pm60,52
11652,SB,9856,1997-02-06 07:45:00,am15,3
11653,SB,9856,1997-02-06 15:15:00,pm15,3
11654,SB,9856,1997-02-06 07:30:00,am60,8
11655,SB,9856,1997-02-06 15:15:00,pm60,7
11656,SB,9858,1997-10-23 07:45:00,am15,145
11657,SB,9858,1997-10-23 17:00:00,pm15,124
11658,SB,9858,1997-10-23 07:15:00,am60,481
11659,SB,9858,1997-10-23 16:30:00,pm60,431
11660,SB,9866,1993-08-10 08:00:00,am15,31
11661,SB,9866,1993-08-10 14:15:00,pm15,40
11662,SB,9866,1993-08-10 08:00:00,am60,70
11663,SB,9866,1993-08-10 14:15:00,pm60,102
11664,SB,9870,1998-11-04 07:00:00,am15,0
11665,SB,9870,1998-11-04 15:00:00,pm15,0
11666,SB,9870,1998-11-04 07:00:00,am60,0
11667,SB,9870,1998-11-04 15:00:00,pm60,0
11668,SB,9872,1998-12-16 07:45:00,am15,269
11669,SB,9872,1998-12-16 17:00:00,pm15,300
11670,SB,9872,1998-12-16 07:30:00,am60,915
11671,SB,9872,1998-12-16 16:30:00,pm60,1127
11672,SB,9878,1997-08-22 08:15:00,am15,24
11673,SB,9878,1997-08-22 16:30:00,pm15,43
11674,SB,9878,1997-08-22 07:30:00,am60,87
11675,SB,9878,1997-08-22 16:00:00,pm60,154
11676,SB,9880,1997-02-10 07:00:00,am15,0
11677,SB,9880,1997-02-10 14:00:00,pm15,0
11678,SB,9880,1997-02-10 07:00:00,am60,0
11679,SB,9880,1997-02-10 14:00:00,pm60,0
11680,SB,9883,2002-02-04 07:30:00,am15,80
11681,SB,9883,2002-02-04 16:30:00,pm15,53
11682,SB,9883,2002-02-04 07:15:00,am60,274
11683,SB,9883,2002-02-04 16:30:00,pm60,181
11684,SB,9884,2008-05-06 07:30:00,am15,83
11685,SB,9884,2008-05-06 17:15:00,pm15,33
11686,SB,9884,2008-05-06 07:15:00,am60,275
11687,SB,9884,2008-05-06 16:45:00,pm60,97
11688,SB,9886,2003-04-17 08:00:00,am15,174
11689,SB,9886,2003-04-17 16:30:00,pm15,229
11690,SB,9886,2003-04-17 07:30:00,am60,628
11691,SB,9886,2003-04-17 16:00:00,pm60,733
11692,SB,9891,2011-03-08 07:45:00,am15,328
11693,SB,9891,2011-03-08 17:45:00,pm15,257
11694,SB,9891,2011-03-08 07:30:00,am60,1184
11695,SB,9891,2011-03-08 16:00:00,pm60,982
11696,SB,9892,1996-12-19 07:45:00,am15,259
11697,SB,9892,1996-12-19 16:45:00,pm15,245
11698,SB,9892,1996-12-19 07:30:00,am60,901
11699,SB,9892,1996-12-19 16:30:00,pm60,934
11700,SB,9893,2011-03-08 07:45:00,am15,328
11701,SB,9893,2011-03-08 17:45:00,pm15,257
11702,SB,9893,2011-03-08 07:30:00,am60,1184
11703,SB,9893,2011-03-08 16:00:00,pm60,982
11704,SB,9896,2000-09-15 08:00:00,am15,52
11705,SB,9896,2000-09-15 14:30:00,pm15,56
11706,SB,9896,2000-09-15 07:15:00,am60,157
11707,SB,9896,2000-09-15 14:30:00,pm60,148
11708,SB,9897,2004-04-23 07:45:00,am15,62
11709,SB,9897,2004-04-23 14:30:00,pm15,47
11710,SB,9897,2004-04-23 07:00:00,am60,175
11711,SB,9897,2004-04-23 14:30:00,pm60,104
11712,SB,9898,2015-04-29 07:15:00,am15,268
11713,SB,9898,2015-04-29 14:00:00,pm15,178
11714,SB,9898,2015-04-29 07:00:00,am60,1009
11715,SB,9898,2015-04-29 14:00:00,pm60,605
11716,SB,9900,2017-03-28 07:45:00,am15,384
11717,SB,9900,2017-03-28 17:00:00,pm15,279
11718,SB,9900,2017-03-28 07:30:00,am60,1481
11719,SB,9900,2017-03-28 17:00:00,pm60,1063
11720,SB,9924,1996-02-23 08:00:00,am15,24
11721,SB,9924,1996-02-23 16:45:00,pm15,15
11722,SB,9924,1996-02-23 07:30:00,am60,73
11723,SB,9924,1996-02-23 16:00:00,pm60,37
11724,SB,9940,2010-02-22 07:45:00,am15,22
11725,SB,9940,2010-02-22 14:30:00,pm15,26
11726,SB,9940,2010-02-22 07:15:00,am60,60
11727,SB,9940,2010-02-22 14:30:00,pm60,59
11728,SB,9941,1993-06-28 07:45:00,am15,19
11729,SB,9941,1993-06-28 16:00:00,pm15,13
11730,SB,9941,1993-06-28 07:45:00,am60,62
11731,SB,9941,1993-06-28 16:00:00,pm60,48
11732,SB,9946,2017-03-22 07:30:00,am15,256
11733,SB,9946,2017-03-22 16:30:00,pm15,115
11734,SB,9946,2017-03-22 07:15:00,am60,907
11735,SB,9946,2017-03-22 17:00:00,pm60,421
11736,SB,9955,1999-02-25 07:45:00,am15,72
11737,SB,9955,1999-02-25 15:45:00,pm15,75
11738,SB,9955,1999-02-25 07:30:00,am60,207
11739,SB,9955,1999-02-25 16:15:00,pm60,260
11740,SB,9967,1998-08-21 08:30:00,am15,15
11741,SB,9967,1998-08-21 16:45:00,pm15,8
11742,SB,9967,1998-08-21 07:45:00,am60,43
11743,SB,9967,1998-08-21 16:45:00,pm60,29
11744,SB,9968,2004-03-12 07:00:00,am15,0
11745,SB,9968,2004-03-12 15:00:00,pm15,0
11746,SB,9968,2004-03-12 07:00:00,am60,0
11747,SB,9968,2004-03-12 15:00:00,pm60,0
11748,SB,9975,2006-03-02 07:45:00,am15,162
11749,SB,9975,2006-03-02 15:15:00,pm15,100
11750,SB,9975,2006-03-02 07:30:00,am60,533
11751,SB,9975,2006-03-02 15:15:00,pm60,354
11752,SB,9978,2017-11-28 07:15:00,am15,495
11753,SB,9978,2017-11-28 17:00:00,pm15,334
11754,SB,9978,2017-11-28 07:15:00,am60,1891
11755,SB,9978,2017-11-28 16:45:00,pm60,1256
11756,SB,9979,2001-08-09 07:30:00,am15,415
11757,SB,9979,2001-08-09 15:45:00,pm15,257
11758,SB,9979,2001-08-09 07:30:00,am60,1481
11759,SB,9979,2001-08-09 15:15:00,pm60,897
11760,SB,9985,2004-06-21 07:00:00,am15,0
11761,SB,9985,2004-06-21 15:00:00,pm15,0
11762,SB,9985,2004-06-21 07:00:00,am60,0
11763,SB,9985,2004-06-21 15:00:00,pm60,0
11764,SB,9986,2001-08-16 07:45:00,am15,577
11765,SB,9986,2001-08-16 17:15:00,pm15,371
11766,SB,9986,2001-08-16 07:15:00,am60,2171
11767,SB,9986,2001-08-16 15:15:00,pm60,1338
11768,SB,9999,2004-09-14 07:30:00,am15,14
11769,SB,9999,2004-09-14 16:15:00,pm15,9
11770,SB,9999,2004-09-14 07:15:00,am60,50
11771,SB,9999,2004-09-14 15:00:00,pm60,29
11772,SB,10000,2009-11-10 07:30:00,am15,21
11773,SB,10000,2009-11-10 17:30:00,pm15,16
11774,SB,10000,2009-11-10 07:00:00,am60,65
11775,SB,10000,2009-11-10 17:00:00,pm60,52
11776,SB,10002,1998-08-10 08:45:00,am15,5
11777,SB,10002,1998-08-10 17:15:00,pm15,2
11778,SB,10002,1998-08-10 08:30:00,am60,13
11779,SB,10002,1998-08-10 17:00:00,pm60,3
11780,SB,10003,9.00,am15,7
11781,SB,10003,4.15,pm15,9
11782,SB,10003,8.15,am60,23
11783,SB,10003,4.15,pm60,24
11784,SB,10004,1998-08-14 08:00:00,am15,7
11785,SB,10004,1998-08-14 15:45:00,pm15,3
11786,SB,10004,1998-08-14 07:15:00,am60,18
11787,SB,10004,1998-08-14 15:45:00,pm60,8
11788,SB,10005,2000-08-25 07:30:00,am15,6
11789,SB,10005,2000-08-25 16:45:00,pm15,4
11790,SB,10005,2000-08-25 07:00:00,am60,15
11791,SB,10005,2000-08-25 16:30:00,pm60,11
11792,SB,10006,7.15,am15,2
11793,SB,10006,3.30,pm15,2
11794,SB,10006,7.45,am60,6
11795,SB,10006,3.15,pm60,4
11796,SB,10007,1997-07-07 07:30:00,am15,50
11797,SB,10007,1997-07-07 17:45:00,pm15,27
11798,SB,10007,1997-07-07 07:30:00,am60,157
11799,SB,10007,1997-07-07 17:00:00,pm60,82
11800,SB,10009,2009-07-01 08:00:00,am15,502
11801,SB,10009,2009-07-01 17:30:00,pm15,337
11802,SB,10009,2009-07-01 08:30:00,am60,1925
11803,SB,10009,2009-07-01 17:00:00,pm60,1301
11804,SB,10010,2000-02-02 07:45:00,am15,721
11805,SB,10010,2000-02-02 15:15:00,pm15,410
11806,SB,10010,2000-02-02 07:15:00,am60,2737
11807,SB,10010,2000-02-02 15:00:00,pm60,1289
11808,SB,10011,2004-08-31 07:15:00,am15,496
11809,SB,10011,2004-08-31 16:45:00,pm15,297
11810,SB,10011,2004-08-31 08:00:00,am60,1929
11811,SB,10011,2004-08-31 16:30:00,pm60,1144
11812,SB,10012,1998-02-26 07:15:00,am15,580
11813,SB,10012,1998-02-26 16:30:00,pm15,266
11814,SB,10012,1998-02-26 07:15:00,am60,2049
11815,SB,10012,1998-02-26 15:00:00,pm60,982
11816,SB,10013,2015-05-27 07:00:00,am15,0
11817,SB,10013,2015-05-27 15:00:00,pm15,0
11818,SB,10013,2015-05-27 07:00:00,am60,0
11819,SB,10013,2015-05-27 15:00:00,pm60,0
11820,SB,10019,1993-12-22 08:45:00,am15,16
11821,SB,10019,1993-12-22 16:00:00,pm15,10
11822,SB,10019,1993-12-22 08:15:00,am60,53
11823,SB,10019,1993-12-22 15:45:00,pm60,36
11824,SB,10022,2014-02-05 07:45:00,am15,23
11825,SB,10022,2014-02-05 15:30:00,pm15,7
11826,SB,10022,2014-02-05 07:15:00,am60,57
11827,SB,10022,2014-02-05 15:00:00,pm60,24
11828,SB,10023,1995-10-31 07:45:00,am15,24
11829,SB,10023,1995-10-31 16:30:00,pm15,17
11830,SB,10023,1995-10-31 07:15:00,am60,69
11831,SB,10023,1995-10-31 15:45:00,pm60,45
11832,SB,10024,1998-05-21 07:45:00,am15,22
11833,SB,10024,1998-05-21 17:00:00,pm15,18
11834,SB,10024,1998-05-21 07:15:00,am60,74
11835,SB,10024,1998-05-21 15:15:00,pm60,57
11836,SB,10025,1996-07-11 08:00:00,am15,18
11837,SB,10025,1996-07-11 17:45:00,pm15,19
11838,SB,10025,1996-07-11 07:15:00,am60,61
11839,SB,10025,1996-07-11 17:00:00,pm60,66
11840,SB,10026,1999-03-03 08:00:00,am15,38
11841,SB,10026,1999-03-03 15:15:00,pm15,19
11842,SB,10026,1999-03-03 07:30:00,am60,100
11843,SB,10026,1999-03-03 15:15:00,pm60,63
11844,SB,10027,7.30,am15,421
11845,SB,10027,3.15,pm15,344
11846,SB,10027,7.15,am60,1600
11847,SB,10027,3.00,pm60,1263
