,approach,count_id,type,volume
62620,WB,22996,bus,0
62621,NB,23009,dual,4
62622,NB,23009,bike,2
62623,NB,23009,bus,0
62624,SB,23009,dual,0
62625,SB,23009,bike,0
62626,SB,23009,bus,0
62627,EB,23009,dual,121
62628,EB,23009,bike,30
62629,EB,23009,bus,23
62630,WB,23009,dual,111
62631,WB,23009,bike,26
62632,WB,23009,bus,32
62633,NB,23011,dual,88
62634,NB,23011,bike,15
62635,NB,23011,bus,6
62636,SB,23011,dual,91
62637,SB,23011,bike,13
62638,SB,23011,bus,11
62639,EB,23011,dual,30
62640,EB,23011,bike,3
62641,EB,23011,bus,0
62642,WB,23011,dual,15
62643,WB,23011,bike,4
62644,WB,23011,bus,0
62645,NB,23026,dual,65
62646,NB,23026,bike,11
62647,NB,23026,bus,6
62648,SB,23026,dual,95
62649,SB,23026,bike,18
62650,SB,23026,bus,11
62651,EB,23026,dual,62
62652,EB,23026,bike,7
62653,EB,23026,bus,22
62654,WB,23026,dual,73
62655,WB,23026,bike,20
62656,WB,23026,bus,16
62657,NB,23027,dual,67
62658,NB,23027,bike,2
62659,NB,23027,bus,8
62660,SB,23027,dual,78
62661,SB,23027,bike,1
62662,SB,23027,bus,22
62663,EB,23027,dual,4
62664,EB,23027,bike,1
62665,EB,23027,bus,0
62666,WB,23027,dual,10
62667,WB,23027,bike,6
62668,WB,23027,bus,0
62669,NB,23033,dual,64
62670,NB,23033,bike,6
62671,NB,23033,bus,7
62672,SB,23033,dual,70
62673,SB,23033,bike,5
62674,SB,23033,bus,8
62675,EB,23033,dual,3
62676,EB,23033,bike,0
62677,EB,23033,bus,0
62678,WB,23033,dual,7
62679,WB,23033,bike,0
62680,WB,23033,bus,0
62681,NB,23035,dual,84
62682,NB,23035,bike,9
62683,NB,23035,bus,6
62684,SB,23035,dual,63
62685,SB,23035,bike,11
62686,SB,23035,bus,6
62687,EB,23035,dual,3
62688,EB,23035,bike,2
62689,EB,23035,bus,0
62690,WB,23035,dual,3
62691,WB,23035,bike,5
62692,WB,23035,bus,0
62693,NB,23057,dual,9
62694,NB,23057,bike,0
62695,NB,23057,bus,0
62696,SB,23057,dual,13
62697,SB,23057,bike,0
62698,SB,23057,bus,0
62699,EB,23057,dual,95
62700,EB,23057,bike,5
62701,EB,23057,bus,25
62702,WB,23057,dual,99
62703,WB,23057,bike,7
62704,WB,23057,bus,29
62705,NB,23058,dual,0
62706,NB,23058,bike,0
62707,NB,23058,bus,0
62708,SB,23058,dual,0
62709,SB,23058,bike,0
62710,SB,23058,bus,0
62711,EB,23058,dual,7
62712,EB,23058,bike,0
62713,EB,23058,bus,0
62714,WB,23058,dual,0
62715,WB,23058,bike,0
62716,WB,23058,bus,0
62717,NB,23090,dual,5
62718,NB,23090,bike,2
62719,NB,23090,bus,0
62720,SB,23090,dual,11
62721,SB,23090,bike,1
62722,SB,23090,bus,0
62723,EB,23090,dual,106
62724,EB,23090,bike,8
62725,EB,23090,bus,121
62726,WB,23090,dual,100
62727,WB,23090,bike,4
62728,WB,23090,bus,134
62729,NB,23091,dual,3
62730,NB,23091,bike,0
62731,NB,23091,bus,0
62732,SB,23091,dual,5
62733,SB,23091,bike,0
62734,SB,23091,bus,0
62735,EB,23091,dual,5
62736,EB,23091,bike,1
62737,EB,23091,bus,0
62738,WB,23091,dual,0
62739,WB,23091,bike,1
62740,WB,23091,bus,0
62741,NB,23093,dual,108
62742,NB,23093,bike,56
62743,NB,23093,bus,66
62744,SB,23093,dual,93
62745,SB,23093,bike,41
62746,SB,23093,bus,60
62747,EB,23093,dual,1
62748,EB,23093,bike,14
62749,EB,23093,bus,19
62750,WB,23093,dual,2
62751,WB,23093,bike,8
62752,WB,23093,bus,0
62753,NB,23108,dual,2
62754,NB,23108,bike,0
62755,NB,23108,bus,0
62756,SB,23108,dual,3
62757,SB,23108,bike,2
62758,SB,23108,bus,0
62759,EB,23108,dual,19
62760,EB,23108,bike,10
62761,EB,23108,bus,13
62762,WB,23108,dual,31
62763,WB,23108,bike,8
62764,WB,23108,bus,13
62765,NB,23114,dual,3
62766,NB,23114,bike,1
62767,NB,23114,bus,0
62768,SB,23114,dual,6
62769,SB,23114,bike,2
62770,SB,23114,bus,0
62771,EB,23114,dual,10
62772,EB,23114,bike,0
62773,EB,23114,bus,0
62774,WB,23114,dual,0
62775,WB,23114,bike,0
62776,WB,23114,bus,0
62777,NB,23134,dual,13
62778,NB,23134,bike,1
62779,NB,23134,bus,0
62780,SB,23134,dual,9
62781,SB,23134,bike,2
62782,SB,23134,bus,0
62783,EB,23134,dual,0
62784,EB,23134,bike,0
62785,EB,23134,bus,0
62786,WB,23134,dual,0
62787,WB,23134,bike,0
62788,WB,23134,bus,0
62789,NB,23136,dual,3
62790,NB,23136,bike,1
62791,NB,23136,bus,0
62792,SB,23136,dual,13
62793,SB,23136,bike,0
62794,SB,23136,bus,0
62795,EB,23136,dual,0
62796,EB,23136,bike,0
62797,EB,23136,bus,0
62798,WB,23136,dual,1
62799,WB,23136,bike,0
62800,WB,23136,bus,0
62801,NB,23137,dual,49
62802,NB,23137,bike,15
62803,NB,23137,bus,23
62804,SB,23137,dual,115
62805,SB,23137,bike,14
62806,SB,23137,bus,27
62807,EB,23137,dual,6
62808,EB,23137,bike,6
62809,EB,23137,bus,0
62810,WB,23137,dual,6
62811,WB,23137,bike,1
62812,WB,23137,bus,0
62813,NB,23138,dual,148
62814,NB,23138,bike,8
62815,NB,23138,bus,37
62816,SB,23138,dual,149
62817,SB,23138,bike,4
62818,SB,23138,bus,24
62819,EB,23138,dual,156
62820,EB,23138,bike,16
62821,EB,23138,bus,11
62822,WB,23138,dual,198
62823,WB,23138,bike,11
62824,WB,23138,bus,2
62825,NB,23142,dual,0
62826,NB,23142,bike,0
62827,NB,23142,bus,0
62828,SB,23142,dual,1
62829,SB,23142,bike,0
62830,SB,23142,bus,0
62831,EB,23142,dual,91
62832,EB,23142,bike,32
62833,EB,23142,bus,56
62834,WB,23142,dual,59
62835,WB,23142,bike,19
62836,WB,23142,bus,54
62837,NB,23147,dual,3
62838,NB,23147,bike,2
62839,NB,23147,bus,0
62840,SB,23147,dual,0
62841,SB,23147,bike,5
62842,SB,23147,bus,0
62843,EB,23147,dual,20
62844,EB,23147,bike,2
62845,EB,23147,bus,0
62846,WB,23147,dual,28
62847,WB,23147,bike,7
62848,WB,23147,bus,0
62849,NB,23151,dual,3
62850,NB,23151,bike,4
62851,NB,23151,bus,0
62852,SB,23151,dual,4
62853,SB,23151,bike,5
62854,SB,23151,bus,0
62855,EB,23151,dual,32
62856,EB,23151,bike,18
62857,EB,23151,bus,53
62858,WB,23151,dual,30
62859,WB,23151,bike,26
62860,WB,23151,bus,20
62861,NB,23154,dual,4
62862,NB,23154,bike,0
62863,NB,23154,bus,0
62864,SB,23154,dual,1
62865,SB,23154,bike,0
62866,SB,23154,bus,0
62867,EB,23154,dual,65
62868,EB,23154,bike,6
62869,EB,23154,bus,28
62870,WB,23154,dual,106
62871,WB,23154,bike,1
62872,WB,23154,bus,81
62873,NB,23155,dual,0
62874,NB,23155,bike,0
62875,NB,23155,bus,0
62876,SB,23155,dual,0
62877,SB,23155,bike,0
62878,SB,23155,bus,0
62879,EB,23155,dual,0
62880,EB,23155,bike,0
62881,EB,23155,bus,0
62882,WB,23155,dual,0
62883,WB,23155,bike,0
62884,WB,23155,bus,0
62885,NB,23156,dual,0
62886,NB,23156,bike,0
62887,NB,23156,bus,0
62888,SB,23156,dual,0
62889,SB,23156,bike,0
62890,SB,23156,bus,0
62891,EB,23156,dual,0
62892,EB,23156,bike,0
62893,EB,23156,bus,0
62894,WB,23156,dual,0
62895,WB,23156,bike,0
62896,WB,23156,bus,0
62897,NB,23160,dual,23
62898,NB,23160,bike,1
62899,NB,23160,bus,0
62900,SB,23160,dual,42
62901,SB,23160,bike,0
62902,SB,23160,bus,0
62903,EB,23160,dual,0
62904,EB,23160,bike,0
62905,EB,23160,bus,0
62906,WB,23160,dual,0
62907,WB,23160,bike,0
62908,WB,23160,bus,0
62909,NB,23161,dual,7
62910,NB,23161,bike,0
62911,NB,23161,bus,0
62912,SB,23161,dual,0
62913,SB,23161,bike,0
62914,SB,23161,bus,0
62915,EB,23161,dual,0
62916,EB,23161,bike,0
62917,EB,23161,bus,0
62918,WB,23161,dual,0
62919,WB,23161,bike,0
62920,WB,23161,bus,0
62921,NB,23167,dual,0
62922,NB,23167,bike,0
62923,NB,23167,bus,0
62924,SB,23167,dual,3
62925,SB,23167,bike,2
62926,SB,23167,bus,0
62927,EB,23167,dual,45
62928,EB,23167,bike,19
62929,EB,23167,bus,0
62930,WB,23167,dual,43
62931,WB,23167,bike,40
62932,WB,23167,bus,1
62933,NB,23182,dual,2
62934,NB,23182,bike,1
62935,NB,23182,bus,0
62936,SB,23182,dual,0
62937,SB,23182,bike,0
62938,SB,23182,bus,0
62939,EB,23182,dual,137
62940,EB,23182,bike,0
62941,EB,23182,bus,163
62942,WB,23182,dual,133
62943,WB,23182,bike,1
62944,WB,23182,bus,226
62945,NB,23186,dual,23
62946,NB,23186,bike,5
62947,NB,23186,bus,81
62948,SB,23186,dual,32
62949,SB,23186,bike,0
62950,SB,23186,bus,82
62951,EB,23186,dual,1
62952,EB,23186,bike,35
62953,EB,23186,bus,1
62954,WB,23186,dual,0
62955,WB,23186,bike,15
62956,WB,23186,bus,1
62957,NB,23196,dual,160
62958,NB,23196,bike,0
62959,NB,23196,bus,0
62960,SB,23196,dual,120
62961,SB,23196,bike,3
62962,SB,23196,bus,5
62963,EB,23196,dual,0
62964,EB,23196,bike,0
62965,EB,23196,bus,0
62966,WB,23196,dual,10
62967,WB,23196,bike,11
62968,WB,23196,bus,0
62969,NB,23199,dual,30
62970,NB,23199,bike,5
62971,NB,23199,bus,0
62972,SB,23199,dual,23
62973,SB,23199,bike,5
62974,SB,23199,bus,0
62975,EB,23199,dual,8
62976,EB,23199,bike,6
62977,EB,23199,bus,0
62978,WB,23199,dual,5
62979,WB,23199,bike,2
62980,WB,23199,bus,0
62981,NB,23222,dual,0
62982,NB,23222,bike,0
62983,NB,23222,bus,0
62984,SB,23222,dual,9
62985,SB,23222,bike,0
62986,SB,23222,bus,0
62987,EB,23222,dual,148
62988,EB,23222,bike,8
62989,EB,23222,bus,40
62990,WB,23222,dual,159
62991,WB,23222,bike,0
62992,WB,23222,bus,25
62993,NB,23235,dual,4
62994,NB,23235,bike,0
62995,NB,23235,bus,0
62996,SB,23235,dual,20
62997,SB,23235,bike,0
62998,SB,23235,bus,0
62999,EB,23235,dual,219
63000,EB,23235,bike,0
63001,EB,23235,bus,0
63002,WB,23235,dual,163
63003,WB,23235,bike,0
63004,WB,23235,bus,9
63005,NB,23256,dual,93
63006,NB,23256,bike,19
63007,NB,23256,bus,69
63008,SB,23256,dual,121
63009,SB,23256,bike,46
63010,SB,23256,bus,74
63011,EB,23256,dual,7
63012,EB,23256,bike,0
63013,EB,23256,bus,0
63014,WB,23256,dual,5
63015,WB,23256,bike,0
63016,WB,23256,bus,0
63017,NB,23260,dual,98
63018,NB,23260,bike,4
63019,NB,23260,bus,12
63020,SB,23260,dual,76
63021,SB,23260,bike,0
63022,SB,23260,bus,10
63023,EB,23260,dual,0
63024,EB,23260,bike,8
63025,EB,23260,bus,0
63026,WB,23260,dual,78
63027,WB,23260,bike,0
63028,WB,23260,bus,0
63029,NB,23261,dual,37
63030,NB,23261,bike,1
63031,NB,23261,bus,16
63032,SB,23261,dual,81
63033,SB,23261,bike,0
63034,SB,23261,bus,11
63035,EB,23261,dual,78
63036,EB,23261,bike,0
63037,EB,23261,bus,2
63038,WB,23261,dual,0
63039,WB,23261,bike,0
63040,WB,23261,bus,0
63041,NB,23269,dual,135
63042,NB,23269,bike,10
63043,NB,23269,bus,2
63044,SB,23269,dual,119
63045,SB,23269,bike,8
63046,SB,23269,bus,0
63047,EB,23269,dual,94
63048,EB,23269,bike,12
63049,EB,23269,bus,0
63050,WB,23269,dual,121
63051,WB,23269,bike,17
63052,WB,23269,bus,1
63053,NB,23275,dual,46
63054,NB,23275,bike,2
63055,NB,23275,bus,37
63056,SB,23275,dual,60
63057,SB,23275,bike,3
63058,SB,23275,bus,36
63059,EB,23275,dual,0
63060,EB,23275,bike,0
63061,EB,23275,bus,0
63062,WB,23275,dual,3
63063,WB,23275,bike,0
63064,WB,23275,bus,0
63065,NB,23276,dual,96
63066,NB,23276,bike,25
63067,NB,23276,bus,43
63068,SB,23276,dual,106
63069,SB,23276,bike,18
63070,SB,23276,bus,34
63071,EB,23276,dual,2
63072,EB,23276,bike,4
63073,EB,23276,bus,0
63074,WB,23276,dual,0
63075,WB,23276,bike,1
63076,WB,23276,bus,0
63077,NB,23277,dual,75
63078,NB,23277,bike,2
63079,NB,23277,bus,31
63080,SB,23277,dual,77
63081,SB,23277,bike,0
63082,SB,23277,bus,33
63083,EB,23277,dual,2
63084,EB,23277,bike,17
63085,EB,23277,bus,0
63086,WB,23277,dual,1
63087,WB,23277,bike,17
63088,WB,23277,bus,0
63089,NB,23279,dual,89
63090,NB,23279,bike,4
63091,NB,23279,bus,40
63092,SB,23279,dual,111
63093,SB,23279,bike,7
63094,SB,23279,bus,39
63095,EB,23279,dual,5
63096,EB,23279,bike,5
63097,EB,23279,bus,0
63098,WB,23279,dual,2
63099,WB,23279,bike,0
63100,WB,23279,bus,0
63101,NB,23281,dual,84
63102,NB,23281,bike,11
63103,NB,23281,bus,40
63104,SB,23281,dual,103
63105,SB,23281,bike,10
63106,SB,23281,bus,39
63107,EB,23281,dual,2
63108,EB,23281,bike,4
63109,EB,23281,bus,0
63110,WB,23281,dual,7
63111,WB,23281,bike,1
63112,WB,23281,bus,0
63113,NB,23282,dual,77
63114,NB,23282,bike,0
63115,NB,23282,bus,40
63116,SB,23282,dual,114
63117,SB,23282,bike,7
63118,SB,23282,bus,43
63119,EB,23282,dual,3
63120,EB,23282,bike,7
63121,EB,23282,bus,0
63122,WB,23282,dual,14
63123,WB,23282,bike,21
63124,WB,23282,bus,1
63125,NB,23284,dual,137
63126,NB,23284,bike,23
63127,NB,23284,bus,32
63128,SB,23284,dual,149
63129,SB,23284,bike,23
63130,SB,23284,bus,31
63131,EB,23284,dual,9
63132,EB,23284,bike,8
63133,EB,23284,bus,0
63134,WB,23284,dual,4
63135,WB,23284,bike,10
63136,WB,23284,bus,0
63137,NB,23286,dual,9
63138,NB,23286,bike,0
63139,NB,23286,bus,0
63140,SB,23286,dual,0
63141,SB,23286,bike,0
63142,SB,23286,bus,0
63143,EB,23286,dual,31
63144,EB,23286,bike,0
63145,EB,23286,bus,0
63146,WB,23286,dual,32
63147,WB,23286,bike,0
63148,WB,23286,bus,0
63149,NB,23309,dual,13
63150,NB,23309,bike,0
63151,NB,23309,bus,1
63152,SB,23309,dual,7
63153,SB,23309,bike,14
63154,SB,23309,bus,0
63155,EB,23309,dual,73
63156,EB,23309,bike,0
63157,EB,23309,bus,11
63158,WB,23309,dual,75
63159,WB,23309,bike,5
63160,WB,23309,bus,7
63161,NB,23330,dual,3
63162,NB,23330,bike,4
63163,NB,23330,bus,0
63164,SB,23330,dual,3
63165,SB,23330,bike,6
63166,SB,23330,bus,0
63167,EB,23330,dual,27
63168,EB,23330,bike,2
63169,EB,23330,bus,0
63170,WB,23330,dual,16
63171,WB,23330,bike,0
63172,WB,23330,bus,1
63173,NB,23338,dual,0
63174,NB,23338,bike,0
63175,NB,23338,bus,0
63176,SB,23338,dual,2
63177,SB,23338,bike,0
63178,SB,23338,bus,0
63179,EB,23338,dual,198
63180,EB,23338,bike,0
63181,EB,23338,bus,7
63182,WB,23338,dual,193
63183,WB,23338,bike,4
63184,WB,23338,bus,9
63185,NB,23339,dual,177
63186,NB,23339,bike,0
63187,NB,23339,bus,7
63188,SB,23339,dual,192
63189,SB,23339,bike,2
63190,SB,23339,bus,12
63191,EB,23339,dual,2
63192,EB,23339,bike,0
63193,EB,23339,bus,0
63194,WB,23339,dual,0
63195,WB,23339,bike,0
63196,WB,23339,bus,0
63197,NB,23342,dual,6
63198,NB,23342,bike,5
63199,NB,23342,bus,0
63200,SB,23342,dual,0
63201,SB,23342,bike,20
63202,SB,23342,bus,0
63203,EB,23342,dual,49
63204,EB,23342,bike,24
63205,EB,23342,bus,33
63206,WB,23342,dual,58
63207,WB,23342,bike,25
63208,WB,23342,bus,38
63209,NB,23345,dual,10
63210,NB,23345,bike,0
63211,NB,23345,bus,0
63212,SB,23345,dual,4
63213,SB,23345,bike,2
63214,SB,23345,bus,0
63215,EB,23345,dual,16
63216,EB,23345,bike,2
63217,EB,23345,bus,0
63218,WB,23345,dual,13
63219,WB,23345,bike,1
63220,WB,23345,bus,0
63221,NB,23347,dual,3
63222,NB,23347,bike,2
63223,NB,23347,bus,0
63224,SB,23347,dual,13
63225,SB,23347,bike,5
63226,SB,23347,bus,0
63227,EB,23347,dual,23
63228,EB,23347,bike,15
63229,EB,23347,bus,0
63230,WB,23347,dual,19
63231,WB,23347,bike,26
63232,WB,23347,bus,0
63233,NB,23351,dual,0
63234,NB,23351,bike,0
63235,NB,23351,bus,0
63236,SB,23351,dual,0
63237,SB,23351,bike,0
63238,SB,23351,bus,0
63239,EB,23351,dual,2
63240,EB,23351,bike,0
63241,EB,23351,bus,0
63242,WB,23351,dual,0
63243,WB,23351,bike,0
63244,WB,23351,bus,0
63245,NB,23353,dual,0
63246,NB,23353,bike,0
63247,NB,23353,bus,0
63248,SB,23353,dual,0
63249,SB,23353,bike,0
63250,SB,23353,bus,0
63251,EB,23353,dual,68
63252,EB,23353,bike,0
63253,EB,23353,bus,0
63254,WB,23353,dual,0
63255,WB,23353,bike,0
63256,WB,23353,bus,0
63257,NB,23355,dual,4
63258,NB,23355,bike,3
63259,NB,23355,bus,0
63260,SB,23355,dual,0
63261,SB,23355,bike,0
63262,SB,23355,bus,0
63263,EB,23355,dual,193
63264,EB,23355,bike,12
63265,EB,23355,bus,26
63266,WB,23355,dual,160
63267,WB,23355,bike,16
63268,WB,23355,bus,28
63269,NB,23374,dual,30
63270,NB,23374,bike,6
63271,NB,23374,bus,21
63272,SB,23374,dual,60
63273,SB,23374,bike,29
63274,SB,23374,bus,22
63275,EB,23374,dual,0
63276,EB,23374,bike,0
63277,EB,23374,bus,0
63278,WB,23374,dual,3
63279,WB,23374,bike,10
63280,WB,23374,bus,0
63281,NB,23404,dual,18
63282,NB,23404,bike,2
63283,NB,23404,bus,0
63284,SB,23404,dual,36
63285,SB,23404,bike,6
63286,SB,23404,bus,17
63287,EB,23404,dual,10
63288,EB,23404,bike,1
63289,EB,23404,bus,0
63290,WB,23404,dual,1
63291,WB,23404,bike,0
63292,WB,23404,bus,0
63293,NB,23423,dual,26
63294,NB,23423,bike,2
63295,NB,23423,bus,96
63296,SB,23423,dual,19
63297,SB,23423,bike,6
63298,SB,23423,bus,106
63299,EB,23423,dual,0
63300,EB,23423,bike,3
63301,EB,23423,bus,0
63302,WB,23423,dual,1
63303,WB,23423,bike,0
63304,WB,23423,bus,6
63305,NB,23424,dual,90
63306,NB,23424,bike,1
63307,NB,23424,bus,16
63308,SB,23424,dual,73
63309,SB,23424,bike,8
63310,SB,23424,bus,16
63311,EB,23424,dual,0
63312,EB,23424,bike,0
63313,EB,23424,bus,0
63314,WB,23424,dual,5
63315,WB,23424,bike,3
63316,WB,23424,bus,0
63317,NB,23440,dual,0
63318,NB,23440,bike,0
63319,NB,23440,bus,0
63320,SB,23440,dual,6
63321,SB,23440,bike,0
63322,SB,23440,bus,0
63323,EB,23440,dual,39
63324,EB,23440,bike,1
63325,EB,23440,bus,18
63326,WB,23440,dual,32
63327,WB,23440,bike,0
63328,WB,23440,bus,16
63329,NB,23454,dual,9
63330,NB,23454,bike,2
63331,NB,23454,bus,0
63332,SB,23454,dual,22
63333,SB,23454,bike,0
63334,SB,23454,bus,0
63335,EB,23454,dual,12
63336,EB,23454,bike,3
63337,EB,23454,bus,0
63338,WB,23454,dual,20
63339,WB,23454,bike,3
63340,WB,23454,bus,0
63341,NB,23483,dual,22
63342,NB,23483,bike,4
63343,NB,23483,bus,0
63344,SB,23483,dual,11
63345,SB,23483,bike,1
63346,SB,23483,bus,0
63347,EB,23483,dual,10
63348,EB,23483,bike,0
63349,EB,23483,bus,0
63350,WB,23483,dual,0
63351,WB,23483,bike,0
63352,WB,23483,bus,0
63353,NB,23484,dual,0
63354,NB,23484,bike,0
63355,NB,23484,bus,0
63356,SB,23484,dual,3
63357,SB,23484,bike,0
63358,SB,23484,bus,0
63359,EB,23484,dual,9
63360,EB,23484,bike,3
63361,EB,23484,bus,0
63362,WB,23484,dual,0
63363,WB,23484,bike,0
63364,WB,23484,bus,0
63365,NB,23493,dual,32
63366,NB,23493,bike,33
63367,NB,23493,bus,0
63368,SB,23493,dual,26
63369,SB,23493,bike,14
63370,SB,23493,bus,0
63371,EB,23493,dual,21
63372,EB,23493,bike,16
63373,EB,23493,bus,0
63374,WB,23493,dual,0
63375,WB,23493,bike,0
63376,WB,23493,bus,0
63377,NB,23494,dual,4
63378,NB,23494,bike,1
63379,NB,23494,bus,0
63380,SB,23494,dual,0
63381,SB,23494,bike,0
63382,SB,23494,bus,0
63383,EB,23494,dual,76
63384,EB,23494,bike,16
63385,EB,23494,bus,31
63386,WB,23494,dual,36
63387,WB,23494,bike,14
63388,WB,23494,bus,33
63389,NB,23495,dual,9
63390,NB,23495,bike,0
63391,NB,23495,bus,0
63392,SB,23495,dual,3
63393,SB,23495,bike,1
63394,SB,23495,bus,0
63395,EB,23495,dual,136
63396,EB,23495,bike,10
63397,EB,23495,bus,33
63398,WB,23495,dual,67
63399,WB,23495,bike,6
63400,WB,23495,bus,37
63401,NB,23498,dual,0
63402,NB,23498,bike,0
63403,NB,23498,bus,0
63404,SB,23498,dual,0
63405,SB,23498,bike,0
63406,SB,23498,bus,0
63407,EB,23498,dual,30
63408,EB,23498,bike,19
63409,EB,23498,bus,38
63410,WB,23498,dual,20
63411,WB,23498,bike,29
63412,WB,23498,bus,35
63413,NB,23503,dual,1
63414,NB,23503,bike,1
63415,NB,23503,bus,0
63416,SB,23503,dual,1
63417,SB,23503,bike,2
63418,SB,23503,bus,0
63419,EB,23503,dual,0
63420,EB,23503,bike,0
63421,EB,23503,bus,0
63422,WB,23503,dual,0
63423,WB,23503,bike,2
63424,WB,23503,bus,0
63425,NB,23516,dual,6
63426,NB,23516,bike,0
63427,NB,23516,bus,0
63428,SB,23516,dual,1
63429,SB,23516,bike,0
63430,SB,23516,bus,0
63431,EB,23516,dual,6
63432,EB,23516,bike,1
63433,EB,23516,bus,0
63434,WB,23516,dual,0
63435,WB,23516,bike,0
63436,WB,23516,bus,0
63437,NB,23518,dual,1
63438,NB,23518,bike,0
63439,NB,23518,bus,0
63440,SB,23518,dual,2
63441,SB,23518,bike,0
63442,SB,23518,bus,0
63443,EB,23518,dual,0
63444,EB,23518,bike,0
63445,EB,23518,bus,0
63446,WB,23518,dual,0
63447,WB,23518,bike,0
63448,WB,23518,bus,0
63449,NB,23526,dual,111
63450,NB,23526,bike,3
63451,NB,23526,bus,0
63452,SB,23526,dual,6
63453,SB,23526,bike,0
63454,SB,23526,bus,0
63455,EB,23526,dual,550
63456,EB,23526,bike,29
63457,EB,23526,bus,31
63458,WB,23526,dual,649
63459,WB,23526,bike,22
63460,WB,23526,bus,30
63461,NB,23537,dual,25
63462,NB,23537,bike,14
63463,NB,23537,bus,13
63464,SB,23537,dual,25
63465,SB,23537,bike,8
63466,SB,23537,bus,17
63467,EB,23537,dual,2
63468,EB,23537,bike,1
63469,EB,23537,bus,0
63470,WB,23537,dual,2
63471,WB,23537,bike,3
63472,WB,23537,bus,0
63473,NB,23546,dual,56
63474,NB,23546,bike,6
63475,NB,23546,bus,1
63476,SB,23546,dual,51
63477,SB,23546,bike,17
63478,SB,23546,bus,0
63479,EB,23546,dual,0
63480,EB,23546,bike,0
63481,EB,23546,bus,0
63482,WB,23546,dual,2
63483,WB,23546,bike,0
63484,WB,23546,bus,0
63485,NB,23596,dual,147
63486,NB,23596,bike,11
63487,NB,23596,bus,17
63488,SB,23596,dual,139
63489,SB,23596,bike,7
63490,SB,23596,bus,11
63491,EB,23596,dual,6
63492,EB,23596,bike,2
63493,EB,23596,bus,0
63494,WB,23596,dual,9
63495,WB,23596,bike,2
63496,WB,23596,bus,0
63497,NB,23599,dual,44
63498,NB,23599,bike,10
63499,NB,23599,bus,31
63500,SB,23599,dual,47
63501,SB,23599,bike,15
63502,SB,23599,bus,29
63503,EB,23599,dual,0
63504,EB,23599,bike,0
63505,EB,23599,bus,0
63506,WB,23599,dual,7
63507,WB,23599,bike,2
63508,WB,23599,bus,0
63509,NB,23600,dual,116
63510,NB,23600,bike,0
63511,NB,23600,bus,39
63512,SB,23600,dual,50
63513,SB,23600,bike,1
63514,SB,23600,bus,36
63515,EB,23600,dual,0
63516,EB,23600,bike,0
63517,EB,23600,bus,0
63518,WB,23600,dual,8
63519,WB,23600,bike,14
63520,WB,23600,bus,0
63521,NB,23613,dual,68
63522,NB,23613,bike,2
63523,NB,23613,bus,53
63524,SB,23613,dual,79
63525,SB,23613,bike,5
63526,SB,23613,bus,66
63527,EB,23613,dual,4
63528,EB,23613,bike,1
63529,EB,23613,bus,0
63530,WB,23613,dual,10
63531,WB,23613,bike,28
63532,WB,23613,bus,0
63533,NB,23614,dual,85
63534,NB,23614,bike,24
63535,NB,23614,bus,66
63536,SB,23614,dual,39
63537,SB,23614,bike,23
63538,SB,23614,bus,39
63539,EB,23614,dual,6
63540,EB,23614,bike,0
63541,EB,23614,bus,0
63542,WB,23614,dual,4
63543,WB,23614,bike,3
63544,WB,23614,bus,0
63545,NB,23627,dual,59
63546,NB,23627,bike,9
63547,NB,23627,bus,14
63548,SB,23627,dual,49
63549,SB,23627,bike,5
63550,SB,23627,bus,19
63551,EB,23627,dual,2
63552,EB,23627,bike,0
63553,EB,23627,bus,0
63554,WB,23627,dual,3
63555,WB,23627,bike,1
63556,WB,23627,bus,0
63557,NB,23656,dual,63
63558,NB,23656,bike,18
63559,NB,23656,bus,70
63560,SB,23656,dual,48
63561,SB,23656,bike,31
63562,SB,23656,bus,114
63563,EB,23656,dual,2
63564,EB,23656,bike,4
63565,EB,23656,bus,4
63566,WB,23656,dual,6
63567,WB,23656,bike,5
63568,WB,23656,bus,2
63569,NB,23694,dual,8
63570,NB,23694,bike,7
63571,NB,23694,bus,0
63572,SB,23694,dual,4
63573,SB,23694,bike,3
63574,SB,23694,bus,0
63575,EB,23694,dual,2
63576,EB,23694,bike,8
63577,EB,23694,bus,0
63578,WB,23694,dual,4
63579,WB,23694,bike,0
63580,WB,23694,bus,0
63581,NB,23699,dual,0
63582,NB,23699,bike,1
63583,NB,23699,bus,0
63584,SB,23699,dual,3
63585,SB,23699,bike,0
63586,SB,23699,bus,0
63587,EB,23699,dual,9
63588,EB,23699,bike,9
63589,EB,23699,bus,1
63590,WB,23699,dual,4
63591,WB,23699,bike,6
63592,WB,23699,bus,2
63593,NB,23707,dual,2
63594,NB,23707,bike,0
63595,NB,23707,bus,0
63596,SB,23707,dual,2
63597,SB,23707,bike,1
63598,SB,23707,bus,0
63599,EB,23707,dual,4
63600,EB,23707,bike,10
63601,EB,23707,bus,0
63602,WB,23707,dual,2
63603,WB,23707,bike,11
63604,WB,23707,bus,0
63605,NB,23736,dual,4
63606,NB,23736,bike,11
63607,NB,23736,bus,1
63608,SB,23736,dual,3
63609,SB,23736,bike,8
63610,SB,23736,bus,0
63611,EB,23736,dual,127
63612,EB,23736,bike,1
63613,EB,23736,bus,45
63614,WB,23736,dual,141
63615,WB,23736,bike,0
63616,WB,23736,bus,49
63617,NB,23740,dual,0
63618,NB,23740,bike,0
